customer_id,gender,age,signup_date,subscription_type,monthly_fee,tenure_months,last_activity_date,num_logins_last_month,avg_watch_time_hours,num_complaints,used_discount,payment_method,auto_renew,country,device_type,has_multiple_profiles,support_tickets_last_year,churn
CUST01535,Male,54,2022-06-03,Basic,10,34,2023-02-23,4,5.73,0,False,Debit Card,True,UK,Mobile,False,0,1
CUST01536,Male,54,2025-04-08,Premium,30,0,2025-04-11,6,0.73,1,True,PayPal,False,UK,SmartTV,True,0,1
CUST01537,Female,31,2024-10-24,Basic,10,6,2025-04-03,4,8.21,0,True,PayPal,True,USA,SmartTV,True,2,0
CUST01538,Female,46,2023-03-11,Standard,20,25,2023-12-10,7,9.06,0,False,Credit Card,True,USA,Desktop,False,2,0
CUST01539,Male,55,2025-02-12,Premium,30,2,2025-02-26,4,6.82,0,False,Debit Card,True,India,Desktop,False,2,0
CUST01540,Female,57,2023-09-12,Premium,30,19,2024-11-13,1,7.98,2,False,PayPal,False,USA,SmartTV,False,1,0
CUST01541,Male,48,2024-06-03,Standard,20,10,2024-10-01,10,18.9,0,True,Credit Card,False,USA,Mobile,False,1,0
CUST01542,Male,65,2022-11-30,Standard,20,29,2024-12-24,7,15.37,0,False,PayPal,True,India,Mobile,True,1,0
CUST01543,Female,62,2023-01-22,Basic,10,27,2023-01-25,4,2.61,1,True,Debit Card,False,Germany,Mobile,False,1,0
CUST01544,Female,52,2024-09-27,Premium,30,7,2024-09-30,6,14.99,0,False,Debit Card,True,UK,Mobile,False,1,0
CUST01545,Male,43,2023-08-27,Basic,10,20,2024-08-18,4,16.79,0,True,Debit Card,False,India,Mobile,False,0,1
CUST01546,Female,54,2023-08-07,Standard,20,20,2023-11-08,3,5.4,4,True,Debit Card,True,Canada,SmartTV,False,0,1
CUST01547,Female,46,2023-11-03,Standard,20,17,2025-01-22,3,18.28,1,True,Debit Card,False,USA,Mobile,True,1,0
CUST01548,Male,33,2024-03-17,Standard,20,13,2024-07-01,10,9.58,0,False,Debit Card,False,Germany,Mobile,False,0,0
CUST01549,Male,69,2022-12-24,Premium,30,28,2024-12-26,4,18.18,0,False,Credit Card,True,USA,Mobile,True,1,0
CUST01550,Female,52,2023-05-29,Standard,20,23,2024-10-25,10,15.04,0,False,Credit Card,False,USA,Desktop,False,3,1
CUST01551,Female,58,2022-07-08,Standard,20,33,2023-07-30,1,9.19,2,True,Debit Card,True,Canada,SmartTV,False,0,1
CUST01552,Female,29,2023-04-14,Basic,10,24,2023-06-15,11,8.74,0,False,Credit Card,False,UK,SmartTV,True,2,1
CUST01553,Male,54,2024-10-09,Premium,30,6,2024-11-01,5,8.76,0,False,Credit Card,False,India,Desktop,True,0,0
CUST01554,Male,29,2022-08-17,Premium,30,32,2023-05-28,12,17.66,0,False,Debit Card,True,India,Desktop,False,1,0
CUST01555,Male,24,2024-03-16,Premium,30,13,2024-08-15,3,4.17,0,True,Debit Card,True,Canada,SmartTV,False,0,0
CUST01556,Male,30,2023-08-12,Basic,10,20,2023-11-11,5,9.3,0,False,Credit Card,True,UK,Mobile,False,1,0
CUST01557,Female,51,2023-05-02,Premium,30,23,2023-06-26,4,14.74,0,False,PayPal,True,India,Mobile,False,1,1
CUST01558,Male,57,2022-07-07,Basic,10,33,2025-01-05,2,14.13,0,False,Debit Card,True,India,SmartTV,False,2,0
CUST01559,Male,35,2024-09-02,Basic,10,7,2025-02-14,5,15.56,0,True,PayPal,True,Canada,Mobile,False,0,1
CUST01560,Male,39,2022-11-24,Standard,20,29,2024-04-10,3,11.07,0,True,Debit Card,True,UK,SmartTV,True,2,1
CUST01561,Male,40,2023-09-09,Premium,30,19,2023-10-12,5,19.0,0,False,Credit Card,True,Canada,Mobile,False,1,0
CUST01562,Female,18,2023-01-10,Premium,30,27,2025-02-11,9,13.81,0,False,Debit Card,True,India,Desktop,False,0,0
CUST01563,Male,27,2023-05-25,Premium,30,23,2024-12-18,4,10.64,0,False,Credit Card,False,UK,SmartTV,False,0,0
CUST01564,Male,32,2024-05-03,Standard,20,11,2024-05-13,4,2.36,0,True,Credit Card,True,USA,Mobile,False,3,0
CUST01565,Male,40,2024-07-16,Standard,20,9,2024-12-12,4,10.62,0,True,Debit Card,False,Germany,Desktop,True,1,0
CUST01566,Female,54,2024-04-28,Premium,30,12,2025-01-15,4,3.82,0,True,Debit Card,False,USA,SmartTV,True,0,0
CUST01567,Male,37,2024-07-05,Premium,30,9,2024-12-16,5,5.5,1,False,Credit Card,True,Germany,SmartTV,False,1,0
CUST01568,Male,19,2024-02-17,Premium,30,14,2025-01-11,6,8.1,0,False,Debit Card,True,UK,Mobile,False,3,0
CUST01569,Male,61,2025-03-17,Standard,20,1,2025-04-20,6,3.56,1,False,Credit Card,True,India,SmartTV,True,0,1
CUST01570,Male,44,2022-04-28,Premium,30,36,2022-05-12,4,6.12,0,True,Credit Card,True,UK,Desktop,True,0,0
CUST01571,Female,35,2022-06-28,Basic,10,34,2023-03-26,4,19.73,0,True,Credit Card,False,Canada,SmartTV,False,1,1
CUST01572,Female,64,2023-07-02,Premium,30,21,2023-10-02,8,14.31,0,True,Credit Card,False,Germany,Desktop,True,0,0
CUST01573,Female,33,2023-11-07,Standard,20,17,2025-03-16,3,6.69,0,True,Credit Card,True,USA,Desktop,True,0,0
CUST01574,Female,35,2022-12-08,Standard,20,28,2023-01-04,4,4.89,0,True,Debit Card,False,Canada,Mobile,True,0,0
CUST01575,Female,65,2023-12-28,Basic,10,16,2024-10-20,4,13.33,0,True,PayPal,False,Canada,Desktop,True,2,0
CUST01576,Male,27,2024-04-26,Premium,30,12,2025-01-17,7,8.2,1,False,Credit Card,False,Germany,Mobile,False,2,1
CUST01577,Male,60,2024-02-12,Basic,10,14,2024-11-26,4,13.4,1,True,PayPal,True,Germany,SmartTV,False,2,0
CUST01578,Female,69,2024-04-19,Basic,10,12,2024-07-19,3,19.64,1,True,Debit Card,False,USA,Mobile,True,1,1
CUST01579,Female,19,2024-11-28,Basic,10,5,2024-11-29,4,2.0,2,True,PayPal,True,Canada,SmartTV,True,3,1
CUST01580,Male,31,2023-11-25,Standard,20,17,2024-08-26,5,12.55,0,False,PayPal,True,USA,Mobile,True,0,0
CUST01581,Female,55,2022-05-30,Basic,10,35,2025-01-12,4,19.64,0,True,Credit Card,True,Canada,Mobile,False,2,0
CUST01582,Male,65,2022-07-24,Basic,10,33,2023-10-03,4,6.28,0,True,Credit Card,True,Germany,Mobile,True,0,0
CUST01583,Female,48,2024-03-07,Basic,10,13,2024-10-23,3,3.03,0,True,PayPal,True,Canada,Mobile,True,3,0
CUST01584,Male,31,2023-01-03,Basic,10,27,2025-02-05,6,9.6,1,True,PayPal,True,USA,Desktop,True,1,0
CUST01585,Female,44,2023-10-04,Premium,30,18,2024-12-12,7,13.83,1,True,Credit Card,True,Canada,Mobile,True,0,0
CUST01586,Male,53,2024-09-10,Premium,30,7,2025-04-03,6,10.77,0,True,Credit Card,False,Canada,Desktop,False,2,0
CUST01587,Female,23,2024-06-14,Standard,20,10,2024-12-31,7,7.6,2,True,PayPal,False,Canada,SmartTV,False,1,0
CUST01588,Female,29,2024-11-20,Basic,10,5,2024-12-26,5,9.9,0,False,Credit Card,True,Germany,Desktop,False,0,0
CUST01589,Male,60,2022-09-08,Premium,30,31,2024-03-06,3,17.04,2,True,PayPal,False,Canada,Mobile,False,1,0
CUST01590,Male,41,2023-10-04,Standard,20,18,2025-02-04,4,17.22,0,True,PayPal,False,Germany,SmartTV,True,0,1
CUST01591,Female,69,2024-10-28,Basic,10,6,2025-04-12,4,7.68,0,False,PayPal,False,UK,Desktop,True,0,1
CUST01592,Male,20,2022-10-19,Basic,10,30,2025-02-27,3,8.23,0,False,PayPal,True,USA,Mobile,True,2,0
CUST01593,Male,28,2022-08-20,Standard,20,32,2025-04-03,4,8.72,2,True,PayPal,True,Canada,SmartTV,True,0,0
CUST01594,Female,47,2023-02-04,Basic,10,26,2024-06-17,8,14.56,1,False,Debit Card,False,UK,Mobile,False,2,1
CUST01595,Female,60,2025-03-11,Premium,30,1,2025-03-20,1,9.05,2,True,Debit Card,True,USA,Mobile,True,1,0
CUST01596,Female,59,2024-03-17,Premium,30,13,2025-03-21,5,4.87,1,False,Debit Card,True,India,SmartTV,False,1,0
CUST01597,Female,25,2022-07-31,Basic,10,33,2024-03-16,6,3.11,0,False,Credit Card,True,Germany,Desktop,False,1,0
CUST01598,Female,47,2023-04-27,Basic,10,24,2023-07-22,5,12.01,2,True,PayPal,False,Germany,SmartTV,True,1,1
CUST01599,Male,26,2022-12-25,Standard,20,28,2023-04-21,3,17.12,1,True,Debit Card,False,Canada,SmartTV,False,0,1
CUST01600,Female,50,2022-06-24,Basic,10,34,2022-12-07,3,3.45,0,True,Credit Card,False,UK,Desktop,False,1,0
CUST01601,Male,67,2025-02-25,Standard,20,2,2025-03-20,5,18.08,0,False,PayPal,True,UK,Mobile,False,2,0
CUST01602,Male,67,2025-02-01,Premium,30,2,2025-02-28,7,2.19,1,False,Debit Card,False,Germany,Mobile,True,1,0
CUST01603,Female,53,2023-07-07,Premium,30,21,2024-05-01,6,3.86,0,True,Credit Card,False,Germany,Mobile,True,0,1
CUST01604,Male,21,2023-05-13,Basic,10,23,2025-03-24,7,2.93,0,False,Debit Card,True,UK,Desktop,True,1,0
CUST01605,Male,59,2025-03-03,Basic,10,1,2025-04-01,6,7.59,1,True,PayPal,True,Germany,SmartTV,False,0,1
CUST01606,Male,25,2022-05-20,Standard,20,35,2022-06-08,3,18.6,0,True,Credit Card,False,USA,Mobile,False,0,1
CUST01607,Female,26,2023-06-02,Premium,30,22,2025-01-18,4,11.69,2,False,Debit Card,True,UK,Desktop,False,1,0
CUST01608,Male,56,2024-08-20,Standard,20,8,2025-03-02,7,19.52,0,False,Debit Card,True,UK,Mobile,True,0,0
CUST01609,Female,54,2023-08-12,Basic,10,20,2024-02-13,9,3.53,0,True,Debit Card,True,Germany,SmartTV,True,0,0
CUST01610,Male,33,2024-02-18,Standard,20,14,2024-04-16,9,3.73,0,True,Debit Card,True,USA,SmartTV,True,1,0
CUST01611,Male,18,2022-06-26,Standard,20,34,2025-01-31,4,6.55,0,False,PayPal,True,India,Mobile,False,0,0
CUST01612,Female,42,2023-10-23,Premium,30,18,2024-03-06,2,4.79,1,True,PayPal,False,Germany,Desktop,False,1,1
CUST01613,Male,69,2022-09-04,Basic,10,31,2024-08-03,7,17.55,0,True,Debit Card,True,USA,Mobile,True,1,0
CUST01614,Female,68,2025-04-13,Basic,10,0,2025-04-16,4,2.73,0,False,Debit Card,False,Canada,Desktop,False,0,1
CUST01615,Male,35,2022-07-19,Basic,10,33,2024-06-25,3,17.66,0,True,Debit Card,True,USA,Desktop,False,2,1
CUST01616,Female,60,2023-07-10,Standard,20,21,2024-10-10,7,10.02,2,False,PayPal,True,USA,SmartTV,True,0,0
CUST01617,Male,67,2023-12-18,Standard,20,16,2023-12-23,4,7.29,0,True,Debit Card,True,Canada,Mobile,False,1,0
CUST01618,Male,42,2023-07-04,Premium,30,21,2024-12-27,5,14.91,0,False,Debit Card,True,Canada,Desktop,False,2,0
CUST01619,Male,49,2022-09-11,Basic,10,31,2023-05-23,5,11.15,2,False,Debit Card,False,Germany,Desktop,True,1,0
CUST01620,Female,20,2024-12-07,Standard,20,4,2025-04-11,1,0.9,0,True,PayPal,False,USA,Mobile,False,1,1
CUST01621,Male,29,2023-06-06,Basic,10,22,2025-02-12,4,6.18,0,True,Credit Card,False,UK,SmartTV,True,1,1
CUST01622,Female,43,2022-05-03,Basic,10,35,2024-05-25,6,11.98,0,True,Credit Card,False,Canada,Mobile,False,0,0
CUST01623,Male,19,2023-07-03,Premium,30,21,2024-04-13,4,18.06,0,False,Credit Card,False,USA,Mobile,False,1,0
CUST01624,Female,65,2024-05-05,Standard,20,11,2025-02-23,8,19.47,0,True,Credit Card,False,Germany,SmartTV,False,0,1
CUST01625,Male,69,2024-09-27,Premium,30,7,2024-12-03,4,6.59,0,False,PayPal,False,India,Mobile,True,1,1
CUST01626,Male,57,2025-03-31,Standard,20,1,2025-03-31,3,19.09,1,False,PayPal,False,UK,Desktop,True,2,1
CUST01627,Female,39,2022-11-14,Standard,20,29,2023-09-27,10,13.38,0,False,Credit Card,False,USA,Desktop,False,0,0
CUST01628,Male,39,2022-08-31,Basic,10,32,2023-10-07,6,11.29,0,False,Debit Card,True,UK,SmartTV,False,0,0
CUST01629,Female,48,2023-09-29,Basic,10,19,2023-12-13,8,8.51,1,False,Credit Card,False,USA,Desktop,False,1,1
CUST01630,Female,41,2024-11-11,Premium,30,5,2025-04-06,6,10.81,1,False,Debit Card,False,India,Mobile,True,1,1
CUST01631,Female,49,2023-11-17,Premium,30,17,2024-12-05,3,2.06,1,False,Credit Card,False,Canada,Mobile,False,1,1
CUST01632,Male,63,2024-11-22,Basic,10,5,2025-02-18,6,14.44,2,False,Credit Card,False,UK,Desktop,False,0,1
CUST01633,Male,43,2024-08-01,Premium,30,8,2024-10-08,4,19.78,1,True,PayPal,False,UK,SmartTV,True,1,1
CUST01634,Male,59,2024-06-16,Basic,10,10,2025-02-12,5,11.37,1,False,PayPal,False,Canada,Mobile,True,1,1
CUST01635,Female,29,2024-06-25,Standard,20,10,2025-03-09,5,17.31,0,True,Debit Card,False,Canada,Desktop,True,1,0
CUST01636,Female,60,2024-10-29,Standard,20,6,2025-02-11,5,19.71,0,True,PayPal,False,USA,Desktop,True,1,1
CUST01637,Female,36,2022-11-17,Basic,10,29,2024-01-28,4,0.52,0,False,PayPal,False,UK,Mobile,False,2,0
CUST01638,Male,19,2023-07-10,Standard,20,21,2023-09-21,8,10.46,0,False,Debit Card,False,UK,Desktop,False,0,0
CUST01639,Male,20,2024-02-03,Premium,30,14,2025-03-21,4,11.99,0,False,Credit Card,True,USA,SmartTV,False,1,0
CUST01640,Male,64,2023-08-08,Standard,20,20,2024-09-11,1,4.46,0,True,PayPal,True,UK,Desktop,True,0,0
CUST01641,Female,64,2025-04-12,Standard,20,0,2025-04-23,11,14.25,0,True,Debit Card,False,UK,Desktop,False,0,1
CUST01642,Female,34,2024-04-11,Basic,10,12,2024-04-11,1,14.36,0,False,PayPal,False,Canada,Mobile,True,2,1
CUST01643,Female,32,2025-01-13,Premium,30,3,2025-02-02,7,0.8,1,False,PayPal,False,Canada,Desktop,True,0,0
CUST01644,Female,29,2024-09-09,Standard,20,7,2025-01-02,4,3.32,1,True,Debit Card,False,India,SmartTV,False,2,1
CUST01645,Female,49,2022-05-31,Basic,10,35,2023-09-02,5,16.93,0,False,PayPal,False,Canada,Mobile,False,0,0
CUST01646,Female,21,2023-11-29,Standard,20,17,2025-01-21,3,18.44,0,False,Debit Card,True,USA,Desktop,True,2,0
CUST01647,Male,44,2024-05-02,Basic,10,11,2025-02-27,3,16.26,2,True,Credit Card,True,Canada,SmartTV,False,1,0
CUST01648,Male,23,2023-07-17,Premium,30,21,2024-04-27,6,9.54,0,False,Debit Card,True,USA,Desktop,True,2,1
CUST01649,Male,50,2023-04-22,Standard,20,24,2023-11-29,6,1.34,0,False,Credit Card,False,Germany,SmartTV,False,2,1
CUST01650,Male,61,2023-10-27,Standard,20,18,2024-10-31,7,5.25,0,True,PayPal,True,India,Mobile,True,2,0
CUST01651,Male,69,2023-02-24,Basic,10,26,2024-09-27,8,17.01,0,True,Credit Card,False,UK,SmartTV,False,0,1
CUST01652,Male,44,2022-11-28,Premium,30,29,2023-03-27,4,7.26,1,True,Debit Card,True,Canada,Desktop,True,2,0
CUST01653,Female,50,2025-04-07,Standard,20,0,2025-04-16,2,6.74,0,False,PayPal,False,India,SmartTV,False,4,1
CUST01654,Male,40,2022-08-14,Standard,20,32,2024-04-15,5,3.42,0,False,PayPal,False,Germany,Desktop,True,1,1
CUST01655,Male,58,2024-11-08,Basic,10,5,2025-04-09,5,1.69,0,False,PayPal,False,UK,Mobile,True,1,1
CUST01656,Female,32,2024-02-25,Premium,30,14,2025-03-16,5,15.43,0,False,Debit Card,True,India,Mobile,False,1,0
CUST01657,Female,48,2024-09-26,Basic,10,7,2024-12-23,6,2.76,1,False,Credit Card,False,Germany,Mobile,True,2,0
CUST01658,Female,28,2023-03-24,Standard,20,25,2025-04-02,5,8.59,1,False,Debit Card,False,Canada,Mobile,True,1,1
CUST01659,Male,40,2023-02-15,Premium,30,26,2024-09-27,3,6.15,0,False,PayPal,True,USA,SmartTV,True,3,0
CUST01660,Female,31,2024-04-01,Basic,10,12,2025-01-20,6,6.51,0,True,Debit Card,False,Canada,Desktop,True,1,0
CUST01661,Female,53,2024-12-26,Standard,20,4,2024-12-27,9,2.02,0,True,PayPal,False,Canada,Mobile,False,3,0
CUST01662,Male,54,2024-09-06,Basic,10,7,2024-12-18,8,18.16,0,False,PayPal,True,USA,SmartTV,False,6,0
CUST01663,Male,31,2022-07-21,Premium,30,33,2024-12-03,5,1.59,0,True,Credit Card,True,India,SmartTV,True,1,1
CUST01664,Female,28,2024-11-06,Basic,10,5,2025-01-11,8,11.32,0,False,PayPal,False,USA,SmartTV,False,1,0
CUST01665,Female,39,2024-12-18,Standard,20,4,2025-03-10,1,3.42,0,False,Debit Card,False,Germany,SmartTV,False,0,0
CUST01666,Female,25,2024-09-04,Premium,30,7,2024-10-03,7,4.28,0,True,PayPal,False,India,Mobile,True,1,1
CUST01667,Female,34,2023-07-18,Premium,30,21,2023-12-08,2,8.56,2,True,PayPal,True,India,Mobile,True,3,0
CUST01668,Female,24,2023-10-01,Premium,30,18,2024-06-02,6,1.42,0,True,PayPal,False,USA,Desktop,False,0,0
CUST01669,Female,44,2022-10-24,Standard,20,30,2024-03-25,10,1.87,0,False,PayPal,False,India,Mobile,False,2,0
CUST01670,Female,47,2024-06-02,Basic,10,10,2024-07-29,1,2.8,2,True,Debit Card,False,Germany,SmartTV,True,0,0
CUST01671,Male,39,2023-03-03,Premium,30,25,2023-07-14,4,2.87,0,True,PayPal,False,India,SmartTV,False,1,1
CUST01672,Male,69,2023-12-18,Basic,10,16,2024-09-21,3,18.99,0,False,Debit Card,False,UK,SmartTV,False,3,0
CUST01673,Male,63,2024-10-26,Premium,30,6,2025-01-12,5,15.44,1,True,Debit Card,True,Germany,SmartTV,False,1,0
CUST01674,Female,60,2022-11-17,Standard,20,29,2023-06-02,3,18.15,1,False,PayPal,True,UK,Desktop,True,0,0
CUST01675,Male,44,2022-11-19,Premium,30,29,2023-04-18,5,7.65,0,False,Credit Card,True,Germany,Mobile,False,2,0
CUST01676,Male,63,2024-03-23,Premium,30,13,2025-04-14,4,12.39,1,True,Debit Card,False,USA,SmartTV,True,0,0
CUST01677,Male,29,2025-03-24,Premium,30,1,2025-04-03,4,7.46,2,True,Credit Card,True,UK,SmartTV,True,1,0
CUST01678,Female,33,2022-05-13,Standard,20,35,2025-01-04,4,15.3,0,True,Credit Card,False,Germany,SmartTV,False,1,0
CUST01679,Male,19,2024-03-05,Standard,20,13,2024-07-05,4,11.25,2,False,Credit Card,True,Canada,Mobile,False,1,0
CUST01680,Female,40,2022-08-22,Premium,30,32,2023-11-25,3,18.85,1,False,Debit Card,False,Canada,SmartTV,True,1,1
CUST01681,Male,26,2023-01-01,Standard,20,27,2023-05-23,6,19.8,0,False,PayPal,False,India,Desktop,True,2,1
CUST01682,Female,52,2023-08-14,Basic,10,20,2023-10-10,3,7.1,0,False,PayPal,True,UK,Desktop,False,2,0
CUST01683,Female,23,2023-05-12,Standard,20,23,2024-10-10,5,18.45,0,True,PayPal,True,Germany,Desktop,False,1,0
CUST01684,Male,39,2024-03-16,Premium,30,13,2024-08-14,2,17.72,1,True,Credit Card,True,India,Desktop,False,0,0
CUST01685,Female,29,2024-12-10,Premium,30,4,2025-04-04,9,4.86,1,True,PayPal,False,Canada,SmartTV,True,1,1
CUST01686,Male,63,2023-08-24,Standard,20,20,2023-09-05,6,15.49,0,True,PayPal,False,UK,Mobile,True,1,0
CUST01687,Male,67,2024-10-18,Standard,20,6,2025-01-17,2,9.64,1,False,Credit Card,True,UK,SmartTV,False,1,0
CUST01688,Female,19,2024-10-21,Premium,30,6,2025-04-10,6,5.6,0,False,Debit Card,False,UK,SmartTV,True,2,0
CUST01689,Male,52,2024-02-06,Premium,30,14,2024-06-22,6,9.13,0,True,Debit Card,True,Canada,Desktop,False,0,0
CUST01690,Male,37,2023-12-23,Standard,20,16,2024-01-11,5,16.96,1,False,Credit Card,False,India,Desktop,True,2,0
CUST01691,Female,56,2025-02-07,Basic,10,2,2025-04-11,3,17.23,0,True,PayPal,False,USA,Desktop,False,1,1
CUST01692,Male,31,2023-10-03,Premium,30,18,2023-11-16,4,12.11,2,False,PayPal,True,UK,Desktop,False,0,0
CUST01693,Male,61,2022-12-07,Basic,10,28,2024-11-02,3,19.48,0,False,PayPal,True,India,Desktop,True,1,0
CUST01694,Male,61,2023-12-17,Basic,10,16,2024-05-29,6,6.6,2,False,Credit Card,False,Germany,SmartTV,False,0,0
CUST01695,Male,64,2023-04-26,Basic,10,24,2023-09-21,6,2.98,0,True,Credit Card,True,India,Desktop,True,0,0
CUST01696,Male,51,2022-08-28,Premium,30,32,2024-06-01,6,10.81,0,True,Credit Card,False,India,Mobile,True,0,0
CUST01697,Male,60,2024-06-18,Premium,30,10,2024-12-26,1,14.69,1,True,PayPal,True,Canada,Desktop,True,2,1
CUST01698,Male,69,2022-10-31,Premium,30,30,2023-04-03,3,3.22,0,False,PayPal,False,Germany,SmartTV,True,2,0
CUST01699,Male,61,2023-07-29,Basic,10,21,2023-09-04,4,0.75,0,False,PayPal,True,India,Desktop,True,3,0
CUST01700,Female,69,2022-11-25,Basic,10,29,2023-02-01,6,15.39,0,True,Credit Card,False,USA,Desktop,False,1,1
CUST01701,Female,36,2023-11-24,Basic,10,17,2024-05-14,3,8.39,0,False,Debit Card,True,Germany,SmartTV,True,3,0
CUST01702,Male,26,2024-06-02,Premium,30,10,2024-06-27,3,8.13,0,False,PayPal,False,USA,SmartTV,False,1,0
CUST01703,Male,68,2025-04-17,Premium,30,0,2025-04-19,5,9.7,0,True,PayPal,True,Germany,Mobile,False,3,1
CUST01704,Male,57,2024-11-24,Standard,20,5,2025-04-21,5,10.31,1,True,Credit Card,False,USA,Desktop,False,0,1
CUST01705,Female,45,2025-02-22,Premium,30,2,2025-04-23,4,2.82,0,False,Credit Card,True,USA,Mobile,False,1,1
CUST01706,Female,49,2024-02-24,Premium,30,14,2025-03-03,7,9.99,0,False,Credit Card,False,India,Desktop,False,0,0
CUST01707,Male,45,2023-03-17,Premium,30,25,2024-06-07,2,10.81,1,True,Credit Card,True,India,SmartTV,True,1,1
CUST01708,Male,65,2024-03-07,Basic,10,13,2024-03-15,5,2.94,0,True,Credit Card,False,USA,Mobile,False,0,1
CUST01709,Female,51,2024-03-08,Basic,10,13,2025-03-07,8,14.8,2,False,PayPal,True,Canada,Mobile,True,1,0
CUST01710,Male,62,2024-02-26,Basic,10,14,2024-12-22,4,12.21,0,False,Credit Card,False,Germany,Desktop,True,2,1
CUST01711,Male,52,2023-05-14,Standard,20,23,2024-04-18,4,15.0,0,False,PayPal,False,USA,Mobile,False,1,0
CUST01712,Male,62,2023-11-09,Premium,30,17,2024-12-29,3,17.51,1,False,PayPal,False,India,SmartTV,True,3,0
CUST01713,Female,49,2024-07-07,Premium,30,9,2024-08-07,2,10.69,0,True,Credit Card,False,Canada,Mobile,False,0,1
CUST01714,Female,54,2022-08-12,Basic,10,32,2022-10-06,7,9.68,1,False,PayPal,True,USA,SmartTV,True,0,0
CUST01715,Male,57,2024-08-01,Standard,20,8,2024-12-22,3,5.94,0,True,PayPal,True,Germany,Mobile,False,1,0
CUST01716,Female,64,2024-04-10,Basic,10,12,2024-09-16,5,3.33,0,False,Debit Card,False,UK,Desktop,True,1,0
CUST01717,Male,25,2023-04-24,Basic,10,24,2024-12-08,1,2.88,0,False,Debit Card,False,Canada,Desktop,False,0,0
CUST01718,Male,35,2022-07-18,Standard,20,33,2024-08-23,5,17.49,0,True,PayPal,False,UK,SmartTV,False,2,0
CUST01719,Male,53,2024-08-24,Standard,20,8,2025-03-17,6,14.3,1,False,Credit Card,True,Canada,SmartTV,False,1,0
CUST01720,Female,50,2022-10-09,Standard,20,30,2024-04-01,3,7.63,0,False,Debit Card,True,USA,Mobile,False,1,0
CUST01721,Male,52,2024-02-19,Standard,20,14,2024-11-18,4,12.57,0,True,Credit Card,False,USA,Mobile,False,1,0
CUST01722,Female,68,2024-04-11,Premium,30,12,2024-06-15,1,12.37,0,False,Debit Card,False,India,SmartTV,False,0,0
CUST01723,Male,27,2023-05-19,Premium,30,23,2024-02-24,4,17.61,0,False,Credit Card,True,India,Mobile,True,4,0
CUST01724,Female,18,2023-02-08,Basic,10,26,2023-09-23,9,7.05,2,False,PayPal,False,Germany,Mobile,True,1,0
CUST01725,Male,34,2024-01-05,Premium,30,15,2024-09-27,5,2.94,2,True,PayPal,False,India,SmartTV,False,0,0
CUST01726,Female,29,2023-09-14,Standard,20,19,2024-10-07,5,18.48,0,True,Debit Card,True,India,SmartTV,False,1,0
CUST01727,Female,47,2022-10-16,Basic,10,30,2024-10-31,2,7.05,0,True,Credit Card,False,Germany,SmartTV,True,3,0
CUST01728,Male,42,2022-06-12,Basic,10,34,2023-04-06,5,13.48,0,False,Credit Card,True,Germany,Mobile,False,1,1
CUST01729,Male,59,2024-06-01,Basic,10,10,2024-10-19,8,6.79,2,False,Credit Card,True,Canada,Mobile,False,0,1
CUST01730,Male,57,2023-01-14,Standard,20,27,2024-11-08,4,2.55,0,False,Debit Card,True,India,SmartTV,True,0,1
CUST01731,Male,22,2024-07-13,Standard,20,9,2024-12-26,12,2.2,1,True,Debit Card,True,Canada,SmartTV,False,1,0
CUST01732,Male,39,2024-05-19,Premium,30,11,2024-09-10,6,14.46,0,True,Credit Card,True,Germany,SmartTV,False,1,0
CUST01733,Male,26,2025-01-13,Basic,10,3,2025-03-30,4,14.6,0,False,PayPal,False,USA,Desktop,True,1,1
CUST01734,Male,45,2023-04-15,Basic,10,24,2023-11-22,1,0.69,0,False,Debit Card,False,UK,SmartTV,True,2,0
CUST01735,Male,35,2023-09-29,Premium,30,19,2024-12-07,2,9.38,0,False,Credit Card,False,USA,SmartTV,True,1,1
CUST01736,Male,21,2022-10-14,Standard,20,30,2025-02-18,5,18.08,0,True,Debit Card,False,UK,Desktop,True,0,0
CUST01737,Female,44,2024-09-19,Standard,20,7,2025-01-05,5,6.44,2,False,PayPal,True,Germany,Mobile,False,1,1
CUST01738,Female,40,2023-06-09,Basic,10,22,2024-07-30,8,0.79,0,True,Debit Card,True,Canada,Desktop,True,0,0
CUST01739,Female,22,2024-06-29,Basic,10,10,2024-09-29,4,19.53,0,False,Credit Card,False,USA,Desktop,False,0,1
CUST01740,Male,24,2024-08-12,Basic,10,8,2024-09-02,2,18.41,0,False,Credit Card,False,USA,Desktop,True,2,1
CUST01741,Male,60,2024-05-23,Basic,10,11,2024-07-21,6,12.17,0,False,PayPal,True,UK,Mobile,False,1,0
CUST01742,Female,42,2024-04-07,Standard,20,12,2024-12-03,2,3.22,1,True,Debit Card,False,UK,SmartTV,True,1,0
CUST01743,Female,30,2024-07-31,Standard,20,9,2024-10-09,6,19.88,1,True,Credit Card,False,USA,SmartTV,True,2,1
CUST01744,Female,28,2024-05-01,Premium,30,11,2024-05-04,3,9.83,1,False,Debit Card,False,India,SmartTV,False,0,0
CUST01745,Female,43,2023-12-25,Premium,30,16,2024-09-09,8,0.76,1,False,PayPal,False,UK,Desktop,True,0,1
CUST01746,Male,38,2024-12-22,Premium,30,4,2025-01-29,6,17.01,0,False,Debit Card,True,Canada,SmartTV,False,1,0
